,gene,tech,organ,regulate,logFC,FDR
3817,Car12,STomics,Kidney,Down,-1.54649299322301,0.0019579746162231
3818,M6pr,STomics,Kidney,Down,-0.716674440636934,0.0019614981722544
3819,Tsen15,STomics,Kidney,Down,-0.784458421001988,0.0019763131274202
3820,Dtnb,STomics,Kidney,Up,0.743657498446738,0.0020165041552834
3821,Misp,STomics,Kidney,Up,0.851028033438982,0.0020259401195329
3822,Ect2,STomics,Kidney,Down,-1.15985484025194,0.0020283523870129
3823,Slc13a1,STomics,Kidney,Down,-1.47407386141272,0.0020454340730999
3824,Ugt2b34,STomics,Kidney,Down,-1.60573869845197,0.0020993171647079
3825,Atp5d,STomics,Kidney,Up,0.739746019233202,0.0020993171647079
3826,Smim15,STomics,Kidney,Down,-0.716693183806542,0.0020993171647079
3827,Lrrc20,STomics,Kidney,Up,1.03519775087038,0.002128240628698
3828,Cdh16,STomics,Kidney,Up,0.856113524938792,0.0021284584248911
3829,Fbln5,STomics,Kidney,Down,-0.716509956729924,0.0021310749611317
3830,Kpna1,STomics,Kidney,Up,0.793596376447406,0.0021330119771815
3831,1500026H17Rik,STomics,Kidney,Down,-1.24778129572381,0.0021607994629666
3832,Adra1b,STomics,Kidney,Up,1.36424612586721,0.0021894782137469
3833,Pfkp,STomics,Kidney,Up,1.44595579273451,0.00220061078836
3834,Zfp503,STomics,Kidney,Down,-0.916887803245098,0.0022085229966083
3835,3110045C21Rik,STomics,Kidney,Down,-1.1228890753171,0.0022230217838601
3836,Serpina10,STomics,Kidney,Up,2.20261025736957,0.0022389209001803
3837,Sms,STomics,Kidney,Down,-0.830738732041539,0.0022617050428929
3838,Phyh,STomics,Kidney,Down,-0.846340176423428,0.0022641218888015
3839,Hbb-bt,STomics,Kidney,Down,-2.21224546940609,0.0022641218888015
3840,Ccdc58,STomics,Kidney,Down,-0.75116077840568,0.0022672287634829
3841,Aldh1a1,STomics,Kidney,Up,1.06875712963749,0.0022824420317375
3842,Lingo2,STomics,Kidney,Up,2.19110546201802,0.0022826971252811
3843,Slc22a19,STomics,Kidney,Down,-1.3353281448786,0.0023268737349971
3844,Dnajc5,STomics,Kidney,Up,0.702264542929005,0.0023268737349971
3845,Bnip2,STomics,Kidney,Up,0.908457433435897,0.0023268737349971
3846,Tmem126b,STomics,Kidney,Down,-0.67270143824653,0.0023392817587313
3847,Micall2,STomics,Kidney,Up,1.16543808442663,0.0023392817587313
3848,Pou2f2,STomics,Kidney,Up,1.76097191060399,0.0023753719867429
3849,Fam114a2,STomics,Kidney,Down,-0.623849406603562,0.0023919789726209
3850,Fkbp5,STomics,Kidney,Up,0.855993310634675,0.0023919789726209
3851,Tyw5,STomics,Kidney,Down,-0.887468867089722,0.0023943888741949
3852,Klf4,STomics,Kidney,Down,-1.01554507242988,0.0024177319635528
3853,Gm5835,STomics,Kidney,Up,0.8882700526699,0.002427410109473
3854,Gata2,STomics,Kidney,Down,-1.14060220009549,0.0024362645967697
3855,Birc3,STomics,Kidney,Up,0.655608877391166,0.002450406798167
3856,Galntl6,STomics,Kidney,Up,2.64718822666019,0.0024573988668351
3857,Klc3,STomics,Kidney,Up,1.09837952586999,0.0024573988668351
3858,Ccdc9,STomics,Kidney,Up,0.739968864580174,0.0024784737279244
3859,Ttll11,STomics,Kidney,Up,0.987976285447573,0.0024945705758685
3860,Fgf1,STomics,Kidney,Up,0.930902373788734,0.0025164251546806
3861,Apoe,STomics,Kidney,Up,1.19137524653788,0.0025529842494191
3862,E130311K13Rik,STomics,Kidney,Down,-0.912707927667955,0.0025531054420371
3863,Rhox6,STomics,Kidney,Up,1.31723193523254,0.0025531054420371
3864,Nisch,STomics,Kidney,Up,0.623726309199164,0.0025673096918261
3865,Lgalsl,STomics,Kidney,Down,-0.888932444291717,0.0025869728928627
3866,Bcam,STomics,Kidney,Up,0.982265071491493,0.0025869728928627
3867,Lgals9,STomics,Kidney,Down,-0.694507443671773,0.0026421693440842
3868,Fpgt,STomics,Kidney,Down,-0.721285362375547,0.0027097829353716
3869,Slc4a8,STomics,Kidney,Up,0.869951238522012,0.0027180426831535
3870,Igkc,STomics,Kidney,Up,2.75824749125625,0.0027457801682255
3871,Dtx4,STomics,Kidney,Up,0.752552384914168,0.0027717638983399
3872,Marcksl1,STomics,Kidney,Down,-0.803291438161048,0.0027740712041497
3873,Lsm8,STomics,Kidney,Down,-1.23956748315802,0.0027814029399537
3874,Cetn2,STomics,Kidney,Down,-0.944207323891457,0.0028201721411926
3875,Echdc1,STomics,Kidney,Down,-0.644997934702725,0.0028205935556866
3876,Ldhb,STomics,Kidney,Up,0.730072625137426,0.0028669568319835
3877,Eif3b,STomics,Kidney,Up,0.818758674063014,0.0028669568319835
3878,Kazn,STomics,Kidney,Up,0.861989134331796,0.0028669568319835
3879,Krit1,STomics,Kidney,Down,-0.669370684800466,0.0028669568319835
3880,Lamb2,STomics,Kidney,Up,0.712873569925726,0.0028669568319835
3881,Neat1,STomics,Kidney,Up,1.25276657254391,0.0028669568319835
3882,1190007I07Rik,STomics,Kidney,Down,-1.48227376250485,0.0028669568319835
3883,Gabrb1,STomics,Kidney,Up,1.49077831813487,0.0028669568319835
3884,Slc25a16,STomics,Kidney,Down,-1.07949063629659,0.0028669568319835
3885,Pgap2,STomics,Kidney,Down,-0.605569712495866,0.0028980911649259
3886,Acp1,STomics,Kidney,Down,-0.687294952334095,0.0029476223127868
3887,2900093K20Rik,STomics,Kidney,Down,-0.974548792346716,0.0029476223127868
3888,Snrnp70,STomics,Kidney,Up,0.668174077184392,0.0029476223127868
3889,Alpl,STomics,Kidney,Down,-1.60942279873154,0.0029624559104083
3890,Lats2,STomics,Kidney,Down,-0.889385403173691,0.0029624559104083
3891,Memo1,STomics,Kidney,Down,-0.601439169104365,0.0029879378155356
3892,Ptpre,STomics,Kidney,Up,0.859965218600288,0.0029939932250459
3893,Septin9,STomics,Kidney,Up,0.681317400512831,0.0030022365338974
3894,Ndufv1,STomics,Kidney,Up,0.804612509376555,0.0030351142478891
3895,Tma7,STomics,Kidney,Down,-1.67214305603559,0.0030351142478891
3896,Armc9,STomics,Kidney,Up,0.622520398205728,0.0030351142478891
3897,Cirbp,STomics,Kidney,Up,0.955996659364227,0.0030351142478891
3898,Atp5a1,STomics,Kidney,Up,0.936535290052268,0.0030351142478891
3899,Dlg5,STomics,Kidney,Up,0.60380219635376,0.0030421218926231
3900,Flot1,STomics,Kidney,Up,0.618488005546869,0.0030421218926231
3901,Dynll1,STomics,Kidney,Down,-0.904230110446009,0.0030792355510276
3902,Sfrp2,STomics,Kidney,Down,-1.79022786634261,0.0030792355510276
3903,Crk,STomics,Kidney,Down,-0.561369683576932,0.0030792355510276
3904,Cks2,STomics,Kidney,Down,-1.69296010149406,0.0030931818535044
3905,Slc35e4,STomics,Kidney,Up,1.08080510517776,0.003099613225055
3906,Septin8,STomics,Kidney,Up,0.888992760407032,0.003099613225055
3907,Tmem38b,STomics,Kidney,Down,-0.759258382281184,0.0031012027384196
3908,Ccdc90b,STomics,Kidney,Down,-0.914042339615098,0.0031696953564743
3909,G6pc,STomics,Kidney,Down,-1.4539062452086,0.0031853198302928
3910,Rab6b,STomics,Kidney,Up,0.6338961866689,0.0032428741326018
3911,Bambi,STomics,Kidney,Down,-0.976286026095764,0.0032562800351018
3912,Dcaf11,STomics,Kidney,Up,0.916537875869495,0.0032681374109242
3913,Ceacam1,STomics,Kidney,Down,-0.779117889643697,0.0032787067111427
3914,Mars1,STomics,Kidney,Up,0.55457327938128,0.0033004274356125
3915,Maf,STomics,Kidney,Down,-1.30759841055133,0.0033004274356125
3916,Cntnap2,STomics,Kidney,Up,2.58388620279137,0.0033367743487294
3917,Vamp2,STomics,Kidney,Up,0.641063112469669,0.003344640806038
3918,Oxgr1,STomics,Kidney,Down,-1.88781975786792,0.0033742938611073
3919,Arrb1,STomics,Kidney,Up,0.679011499206501,0.0033742938611073
3920,Mthfd2l,STomics,Kidney,Down,-1.45955898267296,0.0033855385914747
3921,Net1,STomics,Kidney,Down,-0.631527586968221,0.0033855385914747
3922,Slc25a20,STomics,Kidney,Down,-0.725265378474176,0.0034053118784619
3923,Jchain,STomics,Kidney,Up,1.69985759666317,0.0034372225871888
3924,AU020206,STomics,Kidney,Up,0.883180328999268,0.003462361440762
3925,Sec14l3,STomics,Kidney,Down,-0.850077462582756,0.0034829452793369
3926,Pdpn,STomics,Kidney,Up,0.728702413092155,0.0034976535296562
3927,Nbn,STomics,Kidney,Down,-0.703282084034495,0.0035047114355857
3928,Sdhaf3,STomics,Kidney,Down,-0.799748886970534,0.003527235071765
3929,Pcdh15,STomics,Kidney,Up,2.4253274137037,0.0035387423862856
3930,Zfp422,STomics,Kidney,Down,-1.10264188267867,0.0035493254085459
3931,Ubc,STomics,Kidney,Up,0.691139560737933,0.0035493254085459
3932,Gm15860,STomics,Kidney,Down,-0.67360155734554,0.0035493254085459
3933,Eva1c,STomics,Kidney,Up,0.690275046276517,0.0036233714651525
3934,Slc35f5,STomics,Kidney,Down,-0.805423821688319,0.0036233714651525
3935,Jam3,STomics,Kidney,Down,-0.704372285115116,0.0036584102592382
3936,Wfdc2,STomics,Kidney,Up,1.09198822425092,0.0037194233413973
3937,Zfp758,STomics,Kidney,Down,-0.847063740398362,0.0037687294416367
3938,Mbip,STomics,Kidney,Down,-0.894894671138212,0.00379008191556
3939,Vat1,STomics,Kidney,Up,0.729139333718605,0.0038388610927327
3940,Mapk10,STomics,Kidney,Up,0.948933667410819,0.0038554333968306
3941,Fam83h,STomics,Kidney,Up,0.763075726657938,0.0038615320714575
3942,Hba-a2,STomics,Kidney,Down,-1.08943304900004,0.0038615320714575
3943,Cyfip2,STomics,Kidney,Up,1.2215705182325,0.0038839935655369
3944,Halr1,STomics,Kidney,Down,-1.49647180448651,0.0038978905823284
3945,Pls1,STomics,Kidney,Down,-0.919368041620733,0.0039347035035538
3946,Car14,STomics,Kidney,Down,-2.05441531898669,0.0039400664752273
3947,Gm48099,STomics,Kidney,Up,2.72792996627767,0.0039434017375055
3948,Hoxa10,STomics,Kidney,Down,-1.31416616453356,0.0039788309095138
3949,Rgs6,STomics,Kidney,Up,1.01498429319361,0.0040016339956141
3950,Smc4,STomics,Kidney,Down,-0.910742782069343,0.0040166804104316
3951,Fbln7,STomics,Kidney,Up,0.64895619242276,0.0040238990465053
3952,Egln3,STomics,Kidney,Up,0.924555897259018,0.0040238990465053
3953,Card19,STomics,Kidney,Down,-1.42459102700169,0.0040386864192829
3954,Arhgef18,STomics,Kidney,Up,0.563636590920759,0.0040578591907565
3955,Tmem39b,STomics,Kidney,Down,-0.766538873334653,0.0040578591907565
3956,Mttp,STomics,Kidney,Down,-0.8580998696053,0.0040770958652412
3957,Tbccd1,STomics,Kidney,Down,-0.667153601594005,0.0041756102704265
3958,Serpinb6a,STomics,Kidney,Up,1.21407745523077,0.0041756102704265
3959,Gm50388,STomics,Kidney,Up,0.733944636374869,0.0042352258553143
3960,Tmbim4,STomics,Kidney,Down,-0.636485205390373,0.0042559372036595
3961,Dnm1,STomics,Kidney,Up,1.44341421848739,0.0042763144728763
3962,Dnajc28,STomics,Kidney,Down,-0.704541226335541,0.0043017835297208
3963,Shisa5,STomics,Kidney,Up,0.748676908657877,0.0043017835297208
3964,Chst8,STomics,Kidney,Up,0.944141543326999,0.004353744076918
3965,Sh3tc2,STomics,Kidney,Up,0.64389415909213,0.0043657848461254
3966,Ccnd1,STomics,Kidney,Up,0.73601555563014,0.0043657848461254
3967,Ces1e,STomics,Kidney,Down,-1.86799153347589,0.0043657848461254
3968,Apoo,STomics,Kidney,Down,-1.37066090045766,0.0043698486070011
3969,Tstd1,STomics,Kidney,Down,-0.743535150663214,0.0043698486070011
3970,Ddhd1,STomics,Kidney,Up,0.812038426003946,0.0043747595549963
3971,Ephx2,STomics,Kidney,Down,-0.840795164450225,0.0043747595549963
3972,Plekho2,STomics,Kidney,Up,0.92658614912223,0.0043747595549963
3973,Fam126b,STomics,Kidney,Down,-0.702556760909229,0.004402055973421
3974,Cox20,STomics,Kidney,Down,-1.46831907403392,0.004402055973421
3975,Dnajc24,STomics,Kidney,Down,-0.70216347427193,0.0044165549517488
3976,Pigp,STomics,Kidney,Down,-1.00229872205518,0.0044226129484256
3977,Dhrs7,STomics,Kidney,Down,-0.939078253888297,0.0044292250840824
3978,H2-DMb1,STomics,Kidney,Up,0.790013925692369,0.0044292250840824
3979,Slc6a17,STomics,Kidney,Up,0.755784070523155,0.0044619437193705
3980,Car4,STomics,Kidney,Down,-0.689512305955444,0.0044791750934198
3981,Tfb2m,STomics,Kidney,Down,-0.699999993422352,0.0044844744825392
3982,Vps33a,STomics,Kidney,Up,0.564869029531651,0.0044844744825392
3983,Hscb,STomics,Kidney,Down,-0.90707717402194,0.0044844744825392
3984,Plpp5,STomics,Kidney,Down,-0.737922999609852,0.0044896004019752
3985,Cyp24a1,STomics,Kidney,Down,-1.62669470397212,0.0045520665451459
3986,Fes,STomics,Kidney,Up,0.804906407085752,0.0045520665451459
3987,Eid2,STomics,Kidney,Down,-0.866558132075853,0.0045530154575452
3988,Glb1,STomics,Kidney,Up,0.874115277442035,0.0045735209250096
3989,Enpep,STomics,Kidney,Down,-1.32644742747383,0.0046422752215779
3990,Arhgap8,STomics,Kidney,Up,0.825786851136551,0.0046525850902347
3991,Arhgap21,STomics,Kidney,Up,0.760336307987306,0.004788053364222
3992,Atp13a2,STomics,Kidney,Up,1.0313943647384,0.0048113450637393
3993,Yars2,STomics,Kidney,Down,-1.07407082250936,0.0048209645327901
3994,Eif1b,STomics,Kidney,Down,-0.661483631983289,0.0048209645327901
3995,Sf3b2,STomics,Kidney,Up,0.609493419638821,0.0048209645327901
3996,Parp12,STomics,Kidney,Up,0.711532461377337,0.004828012335439
3997,Syvn1,STomics,Kidney,Down,-1.6223984742326,0.0048342579958446
3998,Cdh3,STomics,Kidney,Up,0.833624736841889,0.0048436782952913
3999,Plcg1,STomics,Kidney,Up,0.786682059869908,0.0048436782952913
4000,Gm39079,STomics,Kidney,Down,-1.10404986903151,0.0048625605193985
4001,Gm10800,STomics,Kidney,Up,2.2645494272498,0.0048627010077723
4002,Pld4,STomics,Kidney,Up,1.28410306771208,0.0049162505143458
4003,Rab1a,STomics,Kidney,Down,-0.567885573518442,0.0049413054058419
4004,Ivns1abp,STomics,Kidney,Up,0.606982408327112,0.0049413054058419
4005,Cep120,STomics,Kidney,Up,0.671559393005521,0.0049413054058419
4006,Camsap2,STomics,Kidney,Up,0.592419552952114,0.0049460383533842
4007,Ren1,STomics,Kidney,Down,-1.36595049802697,0.0049465530365461
4008,Rassf7,STomics,Kidney,Up,0.691994809115949,0.0049465530365461
4009,Aldh6a1,STomics,Kidney,Down,-0.817564075982326,0.0049716896308061
4010,Rnf11,STomics,Kidney,Down,-0.71328969768165,0.0050259004722017
4011,2610035D17Rik,STomics,Kidney,Up,1.1582053406954,0.0050722361754525
4012,Psmc3,STomics,Kidney,Up,0.576992320357065,0.0050722361754525
4013,Slc34a3,STomics,Kidney,Down,-2.21829480226382,0.0050722361754525
4014,Fgd3,STomics,Kidney,Up,1.14342500565882,0.0050791401358982
4015,Phf1,STomics,Kidney,Down,-0.675827728528185,0.0050791401358982
4016,St8sia6,STomics,Kidney,Up,0.573112527344424,0.0050818849738238
4017,Amacr,STomics,Kidney,Down,-1.33006463551362,0.0050818849738238
4018,Cnksr3,STomics,Kidney,Up,0.532624788613244,0.0050897991692216
4019,Mndal,STomics,Kidney,Down,-0.842328655690462,0.0050897991692216
4020,Slc9a8,STomics,Kidney,Up,0.938154797038656,0.0051091837772859
4021,Mta1,STomics,Kidney,Down,-0.821321655719842,0.0051152694423608
4022,Rgs19,STomics,Kidney,Up,0.99592733881299,0.0051152694423608
4023,Tmem70,STomics,Kidney,Down,-0.541629866125699,0.0051152694423608
4024,Ctnnd2,STomics,Kidney,Up,1.86964120982988,0.0051172152555408
4025,Nudt19,STomics,Kidney,Down,-0.623006863764089,0.0051918204173049
4026,Col12a1,STomics,Kidney,Up,0.908099062239178,0.0052060033230175
4027,Cav1,STomics,Kidney,Down,-0.999877094576963,0.005225744516711
4028,Mturn,STomics,Kidney,Up,0.520649643932402,0.0052816873436021
4029,Rapgef1,STomics,Kidney,Up,0.523185520712711,0.0053834710570556
4030,Stxbp3,STomics,Kidney,Down,-0.567522504842331,0.0053834710570556
4031,St14,STomics,Kidney,Up,0.917668960831145,0.0053834710570556
4032,Col23a1,STomics,Kidney,Up,1.06896336425665,0.005391655596586
4033,4931406C07Rik,STomics,Kidney,Down,-0.994836380135912,0.0054700635494076
4034,Anks1b,STomics,Kidney,Up,0.655147057380281,0.0054877449545436
4035,Ap3s1,STomics,Kidney,Down,-0.879632703846398,0.0054883336890743
4036,Klf15,STomics,Kidney,Down,-0.788441787563496,0.005500964024862
4037,Bud23,STomics,Kidney,Down,-0.838300626549605,0.005500964024862
4038,Mtcl1,STomics,Kidney,Up,0.891482038435097,0.005500964024862
4039,Catspere2,STomics,Kidney,Up,0.91601418515307,0.005523821542401
4040,Nudt12,STomics,Kidney,Down,-0.857367824632291,0.0055581234652018
4041,Polr2k,STomics,Kidney,Down,-1.71680820808915,0.0055933526102686
4042,Rnft1,STomics,Kidney,Down,-1.00996231413459,0.0056046965556406
4043,Pde1c,STomics,Kidney,Up,1.48563938687752,0.0056046965556406
4044,Pigr,STomics,Kidney,Up,1.40506698256293,0.0056046965556406
4045,Lactb,STomics,Kidney,Down,-0.779791236823878,0.0056243019869313
4046,Tomm7,STomics,Kidney,Down,-1.19844079107203,0.005629299966234
4047,Glipr2,STomics,Kidney,Up,0.815237773894194,0.005629299966234
4048,Prkar1b,STomics,Kidney,Up,0.7130564018747,0.005629299966234
4049,Sh3bp4,STomics,Kidney,Up,0.679335989127381,0.0056566523413087
4050,Retreg2,STomics,Kidney,Up,0.817486700341186,0.0057092250612459
4051,0610006L08Rik,STomics,Kidney,Down,-1.41715016377195,0.0057564343711611
4052,Cdc42bpg,STomics,Kidney,Up,0.824269648426179,0.0057963098325567
4053,Psmd2,STomics,Kidney,Up,0.620126719934195,0.0058100581594501
4054,Hba-a1,STomics,Kidney,Down,-0.892818626024368,0.0058367044866232
4055,Klhdc8a,STomics,Kidney,Up,1.00095046545401,0.0058580389644261
4056,Rhof,STomics,Kidney,Up,1.54359047333205,0.0058599073376395
4057,Abhd16a,STomics,Kidney,Down,-0.687798137035338,0.0059053925823819
4058,Cd72,STomics,Kidney,Up,0.907519916540765,0.0059700199448364
4059,Inmt,STomics,Kidney,Down,-1.82467096863688,0.0059919459579311
4060,Isyna1,STomics,Kidney,Up,0.746046511730869,0.0059919459579311
4061,Gm5820,STomics,Kidney,Up,1.58258341006754,0.0059919459579311
4062,Scn1b,STomics,Kidney,Up,0.666303590427798,0.0059919459579311
4063,Slc7a8,STomics,Kidney,Down,-1.55896749602145,0.0060294141134697
4064,Fmo1,STomics,Kidney,Down,-1.47203980075744,0.0060294141134697
4065,Tbc1d7,STomics,Kidney,Down,-0.821243913970045,0.0060294141134697
4066,Yju2,STomics,Kidney,Up,0.695824844317097,0.006057830005252
4067,Myo18a,STomics,Kidney,Up,0.924908035285174,0.006057830005252
4068,Polr2c,STomics,Kidney,Down,-0.622306265068952,0.0060669895117273
4069,Egln1,STomics,Kidney,Down,-0.533641506991243,0.0060739439926625
4070,Gm20427,STomics,Kidney,Up,0.716651138174883,0.0061432236519788
4071,Smoc2,STomics,Kidney,Up,1.18548205485672,0.0062177890439382
4072,Fmnl3,STomics,Kidney,Up,0.686512725494777,0.0062209385949892
4073,Gm27216,STomics,Kidney,Down,-1.78340201174874,0.006245621026964
4074,2610507B11Rik,STomics,Kidney,Up,0.564195493470152,0.0062603311504914
4075,Mrc1,STomics,Kidney,Up,0.827616248406765,0.006267696130271
4076,Klhl28,STomics,Kidney,Down,-0.664155885412557,0.006267696130271
4077,Polr3b,STomics,Kidney,Up,0.715304071244388,0.0062915479633911
4078,Pyurf,STomics,Kidney,Down,-0.669122233428994,0.0062915479633911
4079,Ripor3,STomics,Kidney,Up,0.749534010560599,0.0063250642886484
4080,Cyb5a,STomics,Kidney,Down,-1.43183366391444,0.0063250642886484
4081,Gm11942,STomics,Kidney,Up,2.00198751034756,0.0063250642886484
4082,Hmx2,STomics,Kidney,Down,-2.24526577881856,0.0063250642886484
4083,Dab1,STomics,Kidney,Up,1.50759402954846,0.0063250642886484
4084,Dctn2,STomics,Kidney,Up,0.595037817342831,0.0063594490214549
4085,Rnf220,STomics,Kidney,Up,0.631070241721889,0.0063823925964822
4086,Tpst1,STomics,Kidney,Down,-0.637890331966508,0.0064339448403723
4087,Ube2u,STomics,Kidney,Down,-1.09399462179691,0.0064557777286369
4088,Mgat3,STomics,Kidney,Down,-1.10732642854669,0.0064586878392556
4089,Fbln1,STomics,Kidney,Up,1.05578169386886,0.0064624396549041
4090,Tnxb,STomics,Kidney,Up,0.989839624176886,0.0064624396549041
4091,Atp6v0c,STomics,Kidney,Down,-1.07703144723033,0.0064780725938712
4092,Mrpl57,STomics,Kidney,Down,-0.749952885749656,0.0065398631520097
4093,Pdcd2,STomics,Kidney,Down,-0.634183065616305,0.0065542437900904
4094,Lurap1,STomics,Kidney,Up,1.01768924395531,0.0065542437900904
4095,Lbhd1,STomics,Kidney,Down,-0.663971064302208,0.0065542437900904
4096,Arhgef5,STomics,Kidney,Up,0.524188984491265,0.0065908921967384
4097,Mdk,STomics,Kidney,Down,-1.4410397702549,0.0066470136228107
4098,Gria4,STomics,Kidney,Up,0.977215479555145,0.0066734662414474
4099,Prxl2c,STomics,Kidney,Down,-0.657895694999294,0.0066734662414474
4100,Cyp4a14,STomics,Kidney,Down,-1.51199510670867,0.0066734662414474
4101,Sun2,STomics,Kidney,Up,0.659575739459273,0.0066734662414474
4102,Stat3,STomics,Kidney,Up,0.682937418602238,0.0066734662414474
4103,Smarca4,STomics,Kidney,Up,0.616530272023152,0.0066734662414474
4104,Slc22a2,STomics,Kidney,Down,-1.10644177234603,0.0066734662414474
4105,Akirin2,STomics,Kidney,Down,-0.681151902479103,0.0067218441057662
4106,Zfp384,STomics,Kidney,Up,0.585285785393694,0.0067218441057662
4107,Cybb,STomics,Kidney,Up,0.690785387308282,0.0067448858160618
4108,1810014B01Rik,STomics,Kidney,Down,-0.587947965627976,0.0067448858160618
4109,Slc16a12,STomics,Kidney,Down,-0.622846248899361,0.006765371323629
4110,Wars2,STomics,Kidney,Up,0.563631772964819,0.006765371323629
4111,Dbt,STomics,Kidney,Down,-0.944933975939033,0.006765371323629
4112,Pcbp2,STomics,Kidney,Down,-0.820841528060125,0.0067865426487913
4113,Lig1,STomics,Kidney,Up,1.01770456244986,0.0068041937614036
4114,Ubash3b,STomics,Kidney,Up,1.26982337883005,0.0068601713977329
4115,Acot3,STomics,Kidney,Down,-1.40824470334427,0.0068601713977329
4116,Pkn1,STomics,Kidney,Up,0.517597308401449,0.0068601713977329
4117,Fut8,STomics,Kidney,Down,-0.67340245144395,0.0068983118642353
4118,Fkbp11,STomics,Kidney,Down,-0.784707367047087,0.0068983118642353
4119,Psap,STomics,Kidney,Up,0.672094072543719,0.0068983118642353
4120,Eif2b1,STomics,Kidney,Down,-0.762613764205666,0.0068983118642353
4121,Madd,STomics,Kidney,Up,0.733453479300322,0.006924328106727
4122,Mpnd,STomics,Kidney,Up,0.943333711956204,0.006924328106727
4123,Hbegf,STomics,Kidney,Up,0.952155430729328,0.006924328106727
4124,Ankrd13a,STomics,Kidney,Up,0.656781391496986,0.006976931527078
4125,Znhit3,STomics,Kidney,Down,-0.852016512503471,0.0069889517968248
4126,Rnf24,STomics,Kidney,Down,-1.17451348998216,0.0070366570772577
4127,Ndufaf3,STomics,Kidney,Down,-0.626551980462057,0.0070366570772577
4128,Tubb4b,STomics,Kidney,Up,0.621158332173175,0.0070398560225938
4129,Msrb2,STomics,Kidney,Down,-0.566841947801348,0.0070512771377513
4130,Hspa12b,STomics,Kidney,Up,0.628112640718966,0.0070693098931517
4131,Spp2,STomics,Kidney,Down,-1.2745847152153,0.0070997123321743
4132,Cdc37,STomics,Kidney,Up,1.05045457246552,0.0070997123321743
4133,Asf1a,STomics,Kidney,Down,-0.992953873873072,0.0071091354808975
4134,Arrdc1,STomics,Kidney,Up,0.804083917019252,0.0071091354808975
4135,C1qb,STomics,Kidney,Up,1.13620103312349,0.0071267697258601
